,lat,lon,MWS,CPSL,shum,ciz,vvr,vor,Rp
3007,32.0,-77.8,46.25,1010,1868.04,19.08,-0.06,50.04,821.24
3008,32.2,-78.3,55.5,1010,2321.34,16.0,-0.03,79.1,803.21
3009,32.4,-78.2,55.5,1011,2435.8,13.25,-0.02,66.46,660.34
3010,32.8,-77.7,55.5,1011,2601.65,14.28,-0.14,72.27,835.7
3011,33.2,-77.0,55.5,1011,2558.63,13.55,-0.16,129.76,772.61
3012,33.6,-76.5,55.5,1011,2707.0,15.7,-0.04,167.59,721.6
3013,34.3,-76.1,55.5,1011,2825.25,15.18000030517578,-0.1099999994039535,213.51,485.36
3014,16.1,-26.9,55.5,1008,4141.68,13.42,-0.02,257.27,562.93
3015,16.2,-28.3,64.75,1007,4498.3,13.880000114440918,-0.1700000017881393,329.82,456.02
3016,16.3,-29.7,83.25,1006,4327.9,15.170000076293944,-0.1800000071525573,451.37,429.74
3017,16.3,-30.8,92.5,1004,3860.15,14.29,-0.05,297.25,521.93
3018,16.3,-31.7,101.7,999,3748.99,11.100000381469728,-0.0599999986588954,371.9,480.53
3019,16.4,-32.5,120.2,994,3424.23,12.02,-0.12,315.24,501.31
3020,16.7,-33.4,148.0,983,3802.35,14.17,-0.13,312.8,510.42
3021,17.1,-34.2,175.7,970,3735.06,14.7,-0.13,289.85,547.02
3022,17.5,-35.1,185.0,967,3335.53,13.85,-0.05,303.9,510.46
3023,17.9,-36.1,185.0,967,3791.42,13.75,-0.0799999982118606,401.91,479.3
3024,18.4,-37.3,185.0,967,3275.92,14.68,-0.07,266.76,556.64
3025,18.8,-38.5,185.0,967,3339.9,14.96,-0.12,267.54,571.28
3026,19.1,-39.7,185.0,967,4167.52,12.399999618530272,-0.1299999952316284,766.86,320.64
3027,19.1,-41.1,185.0,967,3869.98,12.8100004196167,-0.209999993443489,635.83,364.26
3028,18.9,-42.6,175.7,973,3299.69,13.56999969482422,-0.0700000002980232,394.74,489.95
3029,18.7,-44.1,175.7,973,3074.81,14.22,-0.09,308.18,518.89
3030,18.5,-45.5,175.7,973,3405.08,14.93000030517578,-0.1899999976158142,623.05,366.0
3031,18.2,-46.7,175.7,973,3132.1,15.899999618530272,-0.0700000002980232,403.91,492.27
3032,17.9,-47.9,185.0,969,2842.45,15.37,-0.08,296.3,679.7
3033,17.6,-49.2,185.0,965,2888.57,15.13,-0.06,286.95,771.33
3034,17.3,-50.4,185.0,959,3421.54,12.229999542236328,-0.1199999973177909,464.83,484.86
3035,17.0,-51.5,194.2,952,3249.94,11.5,-0.01,317.29,613.26
3036,16.8,-52.6,203.5,945,2872.95,13.3,-0.09,315.62,633.2
3037,16.7,-53.9,212.7,944,2826.56,13.95,-0.15,345.92,556.54
3038,16.6,-55.1,231.2,943,2880.72,14.71,-0.14,356.57,525.63
3039,16.6,-56.4,249.7,933,2853.09,15.23,-0.14,349.82,537.17
3040,16.7,-57.8,277.5,929,3726.9,14.56999969482422,-0.3199999928474426,735.96,395.33
3041,16.9,-59.2,286.7,926,3507.52,13.0,-0.2300000041723251,569.47,449.9
3042,17.3,-60.6,286.7,915,3592.47,11.989999771118164,-0.1500000059604644,718.56,405.98
3043,17.7,-61.8,286.7,914,3513.96,15.770000457763672,-0.4300000071525574,728.2,393.56
3044,17.7,-61.9,286.7,914,3507.23,16.959999084472656,-0.4900000095367431,701.33,402.66
3045,18.1,-63.1,286.7,914,3506.19,14.670000076293944,-0.1500000059604644,664.43,412.19
3046,18.1,-63.3,286.7,915,3497.45,14.630000114440918,-0.1800000071525573,659.91,417.22
3047,18.5,-64.4,286.7,915,3136.03,13.8,-0.22,355.16,530.32
3048,18.6,-64.7,277.5,916,3273.27,13.21,-0.26,352.33,562.18
3049,19.2,-66.2,277.5,916,3236.48,13.72,-0.09,315.82,581.0
3050,19.7,-67.6,268.2,920,3630.75,13.170000076293944,-0.270000010728836,421.67,498.74
3051,20.2,-69.0,268.2,921,3564.62,14.58,-0.21,329.7,528.33
3052,20.7,-70.4,268.2,922,3694.63,15.06,-0.28,336.18,533.53
3053,21.1,-71.8,259.0,919,3604.47,13.53,-0.15,322.28,591.41
3054,21.5,-73.0,249.7,924,3598.84,13.2,-0.2,335.85,546.58
3055,21.5,-73.2,249.7,925,3635.7,13.93,-0.22,344.69,516.66
3056,21.8,-74.7,249.7,927,3758.1,16.68,-0.26,378.22,576.13
3057,22.0,-76.0,259.0,925,3525.62,16.83,-0.26,361.63,585.79
3058,22.1,-77.2,268.2,924,3553.12,17.67,-0.29,381.43,596.53
3059,22.3,-77.9,268.2,924,3660.06,17.44,-0.35,406.05,663.21
3060,22.4,-78.3,240.5,930,3807.98,17.58,-0.34,421.58,612.95
3061,22.7,-79.3,203.5,941,3616.72,17.89,-0.22,403.29,1038.22
3062,23.1,-80.2,175.7,938,3743.12,17.91,-0.26,402.84,938.81
3063,23.4,-80.9,185.0,932,4026.53,19.42,-0.33,448.8,726.73
3064,23.7,-81.3,212.7,930,3953.84,21.78,-0.35,470.65,803.54
3065,24.5,-81.5,212.7,931,3491.33,21.99,-0.33,475.45,787.43
3066,24.7,-81.5,212.7,931,3563.67,22.07,-0.37,504.73,716.08
3067,25.6,-81.7,185.0,936,3565.84,23.31,-0.43,513.48,831.51
3068,25.9,-81.7,185.0,936,3809.73,23.72,-0.48,557.31,711.38
3069,26.8,-81.7,148.0,942,3630.84,24.19,-0.35,650.57,680.39
3070,28.2,-82.2,120.2,961,3562.96,25.86,-0.39,604.5,654.79
3071,29.6,-82.7,92.5,970,3218.4,27.74,-0.43,583.29,861.37
3072,30.9,-83.5,83.25,980,2839.13,29.26,-0.39,590.4,785.33
3073,31.9,-84.4,64.75,986,2304.54,28.78,-0.16,601.1,916.66
3074,32.9,-85.6,46.25,997,2397.55,28.41,-0.07,591.32,696.83
3075,33.8,-86.9,37.0,1000,2537.11,25.87,-0.06,552.99,524.26
3076,28.3,-95.7,55.5,1008,3870.93,12.960000038146973,-0.4900000095367431,710.17,273.3
3077,28.6,-95.5,64.75,1006,3695.21,14.800000190734863,-0.3700000047683716,630.11,300.96
3078,28.9,-95.4,74.0,1003,3430.83,14.43000030517578,-0.3100000023841858,538.82,319.83
3079,29.0,-95.4,74.0,1003,3639.86,13.6899995803833,-0.3000000119209289,629.59,293.22
3080,29.5,-95.5,55.5,1007,2620.89,14.75,-0.1199999973177909,279.7,396.62
3081,29.9,-95.6,55.5,1007,4549.72,16.190000534057617,-0.6200000047683716,1937.03,133.96
3082,30.4,-95.5,55.5,1007,3703.94,14.93000030517578,-0.4300000071525574,603.57,272.18
3083,30.6,-95.0,55.5,1007,3379.03,11.09000015258789,-0.0799999982118606,444.06,315.85
3084,31.1,-94.8,46.25,1009,2700.07,14.130000114440918,-0.1000000014901161,166.96,437.09
3085,14.9,-52.2,46.25,1010,2599.6,11.899999618530272,-0.209999993443489,251.2,417.54
3086,15.3,-53.0,46.25,1010,2411.2,13.17,-0.08,108.78,590.14
3087,15.6,-53.6,46.25,1010,2526.96,12.640000343322754,-0.050000000745058,273.18,391.74
3088,15.8,-54.4,46.25,1010,2756.37,11.279999732971191,-0.0599999986588954,457.76,239.18
3089,16.1,-55.9,55.5,1010,1998.07,13.18,-0.05,86.16,607.0
3090,16.4,-58.0,55.5,1010,2068.87,11.76,-0.07,101.67,573.15
3091,16.6,-59.9,55.5,1010,1978.52,11.12,-0.05,108.18,570.86
3092,16.6,-61.7,55.5,1010,2721.66,9.289999961853027,-0.0199999995529651,463.0,313.29
3093,16.4,-63.6,55.5,1010,1906.52,12.78,-0.08,126.19,659.3
3094,16.7,-65.6,55.5,1010,2164.44,11.92,-0.11,149.08,543.78
3095,17.0,-67.1,55.5,1010,2151.42,10.94,-0.05,141.76,696.08
3096,17.1,-68.7,55.5,1010,2600.24,10.550000190734863,-0.1700000017881393,223.67,496.06
3097,17.2,-70.6,55.5,1010,2300.56,11.83,-0.07,153.5,651.98
3098,17.4,-72.5,55.5,1010,2488.46,10.96,-0.09,148.53,516.82
3099,17.6,-74.4,55.5,1010,2726.6,8.079999923706055,0.0199999995529651,180.83,489.66
3100,18.3,-76.3,55.5,1010,3413.37,7.650000095367432,-0.1599999964237213,230.1,385.84
3101,18.9,-78.3,55.5,1010,2550.29,11.65,-0.11,105.98,605.11
3102,19.4,-79.6,55.5,1010,2675.57,11.3,-0.08,86.71,519.7
3103,19.9,-81.0,55.5,1010,2685.35,9.46,0.01,56.25,699.71
3104,20.7,-82.6,46.25,1010,2628.16,9.56,-0.01,39.82,627.92
3105,21.8,-84.3,46.25,1010,2470.85,10.17,-0.05,27.66,757.03
3106,23.0,-85.4,46.25,1010,2515.84,10.69,-0.09,31.66,546.78
3107,23.9,-86.1,46.25,1008,2647.71,11.09,-0.0,27.67,892.86
3108,24.9,-86.6,64.75,1007,2655.77,11.26,-0.02,-8.7,523.71
3109,26.1,-87.0,83.25,1006,2940.48,15.47,-0.13,-33.72,906.05
3110,27.1,-87.1,111.0,999,3042.77,16.61,-0.13,-23.45,867.02
3111,28.4,-87.2,111.0,996,3155.01,18.5,-0.03,-8.78,860.78
3112,29.5,-87.2,92.5,1001,3170.49,20.59,-0.12,-80.12,936.45
3113,30.5,-86.6,64.75,1006,3372.83,21.71,-0.15,-74.92,885.42
3114,31.6,-85.4,46.25,1010,3366.32,22.28,-0.17,-9.87,895.74
3115,32.9,-83.5,46.25,1011,3296.7,21.9,-0.16,6.7,1113.61
3116,33.6,-81.7,46.25,1012,3335.96,23.280000686645508,-0.2399999946355819,125.77,471.76
3117,34.4,-80.0,46.25,1011,2731.38,18.34,-0.16,20.52,853.88
3118,28.3,-51.8,46.25,1007,2270.4,11.3,-0.09,279.09,582.96
3119,29.3,-51.4,55.5,1007,2287.34,11.69,-0.05,267.18,508.23
3120,30.4,-51.6,64.75,1007,2967.46,12.59000015258789,-0.25,568.58,413.2
3121,31.0,-51.6,64.75,1007,2180.94,13.59,-0.05,278.62,703.88
3122,31.7,-51.3,74.0,1006,2019.52,14.22,-0.05,236.29,837.41
3123,32.4,-50.9,83.25,1004,1860.49,13.39,-0.0,276.47,549.3
3124,33.2,-49.9,74.0,1006,1703.33,14.47,-0.07,313.4,597.32
3125,33.3,-49.5,74.0,1006,1648.24,13.29,-0.05,326.01,628.53
3126,33.2,-49.1,64.75,1007,1934.01,12.93000030517578,-0.0599999986588954,486.32,477.34
3127,32.7,-49.4,64.75,1007,2165.7,15.3100004196167,-0.050000000745058,919.29,341.63
3128,32.3,-49.5,64.75,1005,1542.36,14.44,0.01,322.52,534.66
3129,31.9,-49.6,74.0,1003,1714.96,13.84000015258789,-0.0299999993294477,439.44,489.54
3130,31.4,-50.0,74.0,1003,2514.64,11.149999618530272,-0.2199999988079071,1693.59,210.47
3131,31.0,-50.4,83.25,1000,2165.58,12.619999885559082,-0.1099999994039535,750.51,371.06
3132,30.6,-50.7,92.5,997,1270.7,13.32,-0.08,314.01,665.22
3133,30.3,-51.1,101.7,994,1446.99,14.18000030517578,-0.0700000002980232,491.49,471.36
3134,30.0,-52.1,101.7,994,2048.07,16.040000915527344,-0.1899999976158142,1029.8,315.75
3135,29.7,-53.7,101.7,994,2900.92,15.8100004196167,-0.3600000143051147,1492.66,249.48
3136,29.3,-54.4,111.0,990,2359.47,14.5,-0.0599999986588954,877.44,349.19
3137,29.0,-55.3,120.2,987,2635.05,14.18000030517578,-0.2599999904632568,1180.81,282.73
3138,28.6,-56.6,120.2,987,2435.24,14.899999618530272,-0.0799999982118606,834.26,346.71
3139,28.2,-57.5,129.5,984,2584.38,17.09000015258789,-0.1700000017881393,1013.36,313.5
3140,27.9,-58.3,138.7,982,1509.84,15.16,-0.04,358.08,522.52
3141,27.8,-59.0,138.7,981,1488.77,15.64,-0.06,381.14,574.68
3142,27.5,-59.5,138.7,980,1796.07,16.719999313354492,-0.0900000035762786,512.25,474.67
3143,27.1,-60.0,138.7,982,1925.03,18.11000061035156,-0.1599999964237213,629.22,428.24
3144,27.0,-60.4,138.7,982,1615.93,18.54,-0.05,339.9,548.45
3145,26.8,-60.8,129.5,984,1835.77,20.88,-0.05,321.45,636.6
3146,26.5,-61.4,129.5,984,1812.9,21.52,-0.05,325.11,549.9
3147,26.3,-62.3,120.2,987,1944.26,21.450000762939453,-0.0799999982118606,505.17,467.98
3148,26.5,-62.9,111.0,990,1886.63,20.62,-0.0,284.38,560.48
3149,26.7,-63.2,92.5,997,2087.67,21.03,-0.03,284.91,585.97
3150,27.1,-63.7,83.25,1000,2222.55,18.66,0.0,235.76,845.92
3151,27.2,-64.4,74.0,1002,2325.36,17.21,-0.03,246.13,549.33
3152,27.7,-64.7,74.0,1002,2189.34,16.729999542236328,-0.0799999982118606,498.11,430.42
3153,28.1,-64.7,74.0,1002,2076.82,18.06999969482422,-0.1000000014901161,598.44,405.48
3154,28.7,-64.6,74.0,1002,2184.76,16.549999237060547,0.0399999991059303,414.46,464.37
3155,29.1,-64.7,64.75,1003,2107.92,18.0,-0.2800000011920929,785.92,325.66
3156,29.0,-65.5,64.75,1004,2026.94,18.2,-0.0,253.97,618.02
3157,27.8,-66.7,55.5,1005,2116.54,17.37,-0.04,254.54,639.98
3158,28.2,-66.8,55.5,1005,1923.9,19.18,-0.08,251.83,740.76
3159,28.5,-66.8,55.5,1008,2165.85,19.3700008392334,-0.1099999994039535,622.48,365.06
3160,28.5,-67.2,64.75,1005,1777.56,18.65999984741211,-0.0199999995529651,401.25,457.98
3161,28.5,-67.5,74.0,1002,1540.03,16.639999389648438,-0.1000000014901161,461.13,425.87
3162,28.4,-67.7,83.25,1000,1636.32,13.550000190734863,-0.1199999973177909,1153.98,259.11
3163,28.5,-67.8,83.25,1000,1474.23,12.640000343322754,-0.2599999904632568,1311.6,232.3
3164,28.8,-67.6,92.5,997,1457.55,15.380000114440918,-0.1199999973177909,536.4,405.99
3165,29.0,-66.9,101.7,994,1330.37,16.36,-0.08,201.32,732.92
3166,29.1,-66.7,101.7,994,1843.09,19.350000381469727,-0.3000000119209289,790.79,308.52
3167,29.0,-67.2,92.5,1000,1412.49,14.7,0.01,192.43,511.29
3168,29.3,-67.7,83.25,1000,2367.39,13.670000076293944,-0.1299999952316284,871.29,297.18
3169,29.4,-68.0,83.25,1000,3977.01,13.539999961853027,-0.4600000083446502,3233.6,106.9
3170,29.6,-68.4,64.75,1000,3242.6,19.13999938964844,-0.0399999991059303,1839.2,175.2
3171,30.1,-69.5,64.75,1004,1679.22,18.25,-0.0,426.38,403.99
3172,30.6,-70.2,64.75,1004,1489.62,18.21999931335449,-0.050000000745058,337.15,432.92
3173,31.1,-70.9,64.75,1004,1993.42,17.1299991607666,0.050000000745058,1035.82,253.44
3174,32.3,-71.3,55.5,1005,1224.44,19.040000915527344,-0.050000000745058,1287.78,212.2
3175,32.9,-70.8,55.5,1005,1497.03,16.56999969482422,-0.1400000005960464,1023.15,249.56
3176,33.2,-70.1,55.5,1006,1429.81,15.020000457763672,-0.050000000745058,775.08,268.17
3177,33.6,-69.7,55.5,1008,1213.75,12.859999656677246,-0.0900000035762786,861.9,249.83
3178,33.3,-69.7,64.75,1007,1519.0,14.729999542236328,-0.050000000745058,564.13,323.35
3179,32.8,-69.7,64.75,1006,1970.07,15.470000267028809,-0.1099999994039535,461.65,362.52
3180,32.6,-69.7,64.75,1006,2445.43,12.970000267028809,-0.1099999994039535,764.84,253.61
3181,32.6,-70.4,64.75,1006,1575.68,15.770000457763672,-0.1099999994039535,498.65,319.83
3182,32.6,-70.8,64.75,1006,1342.67,16.57,-0.08,155.98,509.36
3183,32.7,-70.9,64.75,1006,1356.51,17.06,-0.06,145.31,524.24
3184,32.6,-71.0,64.75,1006,1756.44,15.449999809265137,-0.1800000071525573,659.86,260.37
3185,32.1,-71.2,64.75,1006,1452.96,16.82,-0.06,148.05,568.7
3186,31.4,-71.3,64.75,1006,1772.62,13.18000030517578,0.0299999993294477,453.81,340.13
3187,30.7,-71.9,55.5,1009,1831.24,13.199999809265137,0.0199999995529651,465.22,335.57
3188,29.8,-72.4,55.5,1010,1544.86,12.81,0.07,114.17,717.14
3189,29.0,-73.3,55.5,1009,1424.65,13.32,0.03,88.0,860.27
3190,28.7,-74.0,55.5,1010,1288.27,13.98,0.05,80.43,754.08
3191,28.5,-74.8,46.25,1011,1190.93,13.260000228881836,0.050000000745058,177.29,490.16
3192,28.4,-75.8,46.25,1010,1355.06,9.6899995803833,0.0700000002980232,1131.65,122.2
3193,28.4,-78.1,46.25,1010,1985.65,12.1899995803833,-0.0299999993294477,965.35,146.79
3194,28.9,-79.5,55.5,1010,1221.24,12.65999984741211,-0.0399999991059303,155.03,418.02
3195,29.8,-80.2,55.5,1009,1809.36,16.47,-0.11,25.48,757.84
3196,30.7,-80.8,64.75,1008,2063.23,14.06999969482422,-0.0900000035762786,197.28,392.49
3197,31.8,-80.7,64.75,1008,2229.4,15.59,-0.17,43.26,720.7
3198,33.0,-79.5,64.75,1011,2366.44,16.700000762939453,-0.270000010728836,216.26,484.63
3199,33.2,-79.3,64.75,1011,2333.36,17.389999389648438,-0.2599999904632568,231.09,484.03
3200,33.9,-78.4,64.75,1011,2026.0,19.27,-0.13,122.06,655.52
3201,34.2,-78.0,55.5,1012,1828.15,19.21,-0.08,111.45,929.36
3202,27.4,-87.7,46.25,1013,3133.2,9.99,-0.06,30.41,571.51
3203,27.6,-87.8,46.25,1011,3016.46,12.36,-0.02,19.53,923.05
3204,27.8,-87.6,46.25,1009,3097.09,13.49,-0.05,33.22,574.39
3205,27.8,-87.2,55.5,1010,3196.89,16.25,-0.09,36.61,561.58
3206,27.8,-86.3,55.5,1002,3320.91,16.66,-0.12,90.94,676.33
3207,27.6,-85.8,55.5,1004,3125.52,16.72,-0.03,97.45,963.58
3208,27.7,-85.1,64.75,1000,3490.37,9.050000190734863,-0.2399999946355819,960.62,167.67
3209,28.1,-84.4,74.0,997,3398.26,18.8700008392334,-0.2199999988079071,169.09,487.71
3210,28.3,-84.2,92.5,997,3075.22,18.96,-0.13,154.15,797.54
3211,27.9,-83.9,55.5,1002,3023.12,19.57,-0.07,158.52,812.04
3212,27.7,-83.5,55.5,1005,2905.94,18.01,-0.06,178.17,588.2
3213,27.9,-82.8,55.5,1006,2909.1,17.07,-0.1,170.38,665.73
3214,28.4,-81.8,46.25,1007,3030.16,16.67,-0.15,182.07,599.43
3215,29.2,-80.4,46.25,1006,2952.31,19.33,-0.14,185.29,881.32
3216,30.0,-79.5,55.5,1006,3003.05,20.24,-0.03,191.29,605.93
3217,30.5,-79.2,55.5,1008,2883.83,19.2,-0.06,156.55,584.3
3218,30.8,-78.5,55.5,1006,2872.23,20.96,-0.12,161.37,576.84
3219,31.3,-77.9,55.5,1006,2995.22,22.37,-0.09,209.38,633.04
3220,31.7,-77.1,55.5,1006,2786.08,22.270000457763672,-0.0299999993294477,224.8,493.7
3221,32.1,-76.5,55.5,1007,2556.75,20.32999992370605,-0.0399999991059303,348.96,408.76
3222,32.5,-75.9,55.5,1006,2507.07,24.25,-0.15,200.8,755.48
3223,32.9,-75.3,46.25,1006,2386.01,25.43,-0.08,193.07,863.11
3224,23.1,-75.1,55.5,1008,3118.29,9.99,-0.13,99.95,714.54
3225,23.4,-75.7,55.5,1007,3002.73,9.35,0.01,81.63,828.8
3226,24.5,-76.5,64.75,1006,2922.49,11.77,-0.1,106.04,507.96
3227,25.4,-76.9,74.0,1003,2959.95,11.51,-0.14,121.35,924.58
3228,26.0,-77.7,83.25,1000,3422.41,11.5,-0.06,161.49,840.92
3229,26.1,-78.4,92.5,997,3233.44,10.79,0.02,136.08,1486.87
3230,26.2,-79.0,101.7,994,3104.41,15.44,-0.22,134.58,957.87
3231,26.2,-79.6,111.0,988,3468.5,14.03,-0.23,232.73,724.36
3232,26.0,-80.1,129.5,984,3685.22,14.48,-0.1,220.34,854.77
3233,25.9,-80.3,129.5,983,3718.44,13.66,-0.09,218.82,946.94
3234,25.1,-82.0,138.7,979,3430.82,15.97,-0.16,203.15,824.3
3235,24.9,-82.6,157.2,968,3281.65,15.1,-0.16,237.16,992.64
3236,24.6,-83.3,166.5,959,3706.56,13.1,-0.15,269.77,934.61
3237,24.4,-84.7,185.0,942,3370.3,13.91,-0.21,319.46,703.78
3238,24.5,-85.3,185.0,948,3443.5,14.86,-0.23,344.5,829.92
3239,24.8,-85.9,185.0,941,3764.69,14.18,-0.19,394.53,716.51
3240,25.7,-87.7,268.2,909,3451.19,17.77,-0.22,429.79,554.83
3241,26.3,-88.6,277.5,902,3695.31,16.23,-0.31,458.73,639.02
3242,27.2,-89.2,259.0,905,3888.12,16.44,-0.23,459.89,749.58
3243,29.3,-89.6,203.5,920,4059.62,20.15,-0.32,493.65,595.41
3244,29.5,-89.6,203.5,923,4061.38,20.98,-0.32,517.1,658.97
3245,30.2,-89.6,194.2,928,4187.74,22.27,-0.4,539.62,706.9
3246,31.1,-89.6,148.0,948,4140.35,23.23,-0.36,559.43,597.21
3247,32.6,-89.1,92.5,961,4006.84,24.58,-0.24,471.82,900.61
3248,21.5,-86.8,83.25,1006,3307.06,14.49,-0.1,74.23,763.58
3249,22.1,-87.4,101.7,1004,3678.38,16.399999618530273,-0.1899999976158142,186.25,475.75
3250,22.8,-88.1,101.7,1001,3277.78,16.0,-0.12,79.56,760.37
3251,23.3,-88.5,101.7,998,3235.42,16.49,-0.09,74.91,938.65
3252,23.9,-89.0,92.5,999,3103.45,15.31,-0.04,70.86,781.69
3253,24.5,-89.5,83.25,1002,2986.7,17.84,-0.11,13.06,635.93
3254,25.2,-89.9,83.25,1002,2742.18,16.08,-0.1,7.36,621.74
3255,25.8,-90.2,83.25,1002,2487.85,14.94,-0.1,26.04,696.13
3256,26.1,-90.5,74.0,1004,2274.33,15.46,-0.01,24.89,775.84
3257,26.7,-91.0,74.0,1007,1952.96,16.55,-0.05,-12.54,675.04
3258,27.6,-91.6,74.0,1008,1586.78,14.739999771118164,-0.1400000005960464,69.73,483.19
3259,27.9,-91.8,64.75,1008,1514.96,13.73,-0.09,13.36,573.36
3260,28.1,-91.9,55.5,1008,1651.83,13.26,-0.04,49.85,803.08
3261,28.1,-91.9,46.25,1009,1499.23,14.54,-0.09,57.43,964.38
3262,22.2,-71.5,55.5,1010,2792.07,6.44,-0.04,25.02,582.47
3263,22.8,-72.6,55.5,1010,2774.72,7.26,-0.04,-2.73,537.56
3264,23.4,-73.7,64.75,1010,3138.79,9.399999618530272,-0.1500000059604644,140.51,416.48
3265,24.1,-74.8,74.0,1008,2851.98,10.31999969482422,-0.0299999993294477,135.0,426.32
3266,25.0,-75.7,83.25,1008,2648.33,11.35,-0.05,17.31,959.66
3267,26.4,-76.2,92.5,1006,2925.33,12.65,-0.1,29.09,956.78
3268,28.0,-76.2,101.7,1003,2978.42,15.01,-0.1,28.46,995.62
3269,29.5,-75.4,111.0,998,2642.12,15.88,-0.13,47.33,829.44
3270,31.2,-74.0,111.0,993,2321.46,18.84,-0.19,100.18,671.4
3271,33.1,-71.3,120.2,990,1944.02,17.41,-0.1,97.95,755.76
3272,9.3,-33.5,37.0,1010,3881.18,12.17,-0.3,109.17,546.5
3273,10.0,-34.9,46.25,1010,3910.67,13.68,-0.25,128.83,531.74
3274,10.6,-36.0,46.25,1010,3934.87,13.220000267028809,-0.3000000119209289,226.48,483.65
3275,11.1,-37.0,46.25,1009,3820.44,14.479999542236328,-0.3600000143051147,264.96,472.25
3276,11.6,-37.9,55.5,1008,3657.03,17.06,-0.28,191.07,680.63
3277,12.0,-38.8,64.75,1008,3630.21,15.32,-0.17,166.07,739.74
3278,12.2,-40.0,74.0,1006,3656.57,14.42,-0.13,168.28,624.93
3279,12.2,-41.3,83.25,1004,3741.16,14.65,-0.13,167.63,617.24
3280,12.5,-42.6,92.5,1001,3688.46,15.47,-0.21,183.82,653.17
3281,13.1,-43.9,101.7,998,3822.94,13.899999618530272,-0.1299999952316284,282.05,486.39
3282,13.7,-45.2,120.2,995,3576.36,11.09,-0.11,157.48,614.11
3283,14.1,-46.7,129.5,993,3393.46,10.2,-0.09,146.2,600.34
3284,14.4,-48.3,148.0,986,3285.41,10.41,-0.11,141.02,513.72
3285,14.7,-49.9,166.5,977,3199.08,10.8,-0.16,141.03,603.01
3286,15.1,-51.5,185.0,969,3208.36,10.66,-0.15,141.63,697.86
3287,15.5,-53.2,194.2,964,2942.25,12.21,-0.03,100.66,777.62
3288,15.9,-54.9,212.7,955,2813.04,13.2,-0.12,98.39,649.35
3289,16.1,-56.4,240.5,940,2796.73,12.89,-0.18,126.46,641.51
3290,16.4,-57.8,249.7,939,2804.59,12.45,-0.14,128.88,536.75
3291,16.7,-58.9,249.7,938,2677.59,12.74,-0.1,130.48,650.49
3292,17.2,-59.9,240.5,940,2915.62,14.550000190734863,-0.3499999940395355,395.64,362.79
3293,17.9,-60.8,231.2,941,2763.33,13.609999656677246,-0.2899999916553497,244.26,456.17
3294,18.6,-61.8,222.0,942,2656.03,12.12,-0.11,132.66,575.83
3295,19.4,-62.9,212.7,943,2526.04,12.48,-0.09,162.42,553.31
3296,20.3,-64.0,212.7,945,2677.53,12.74,-0.15,152.67,511.18
3297,21.2,-65.3,212.7,948,3005.33,13.710000038146973,-0.1599999964237213,353.34,428.89
3298,22.2,-66.5,194.2,956,2497.13,15.92,-0.13,140.87,504.51
3299,23.3,-67.6,185.0,962,2926.02,18.0,-0.1899999976158142,345.3,452.65
3300,24.3,-68.6,166.5,968,3451.58,19.71999931335449,-0.1400000005960464,446.05,421.31
3301,25.4,-69.4,157.2,972,2695.54,22.31,-0.06,155.47,532.16
3302,26.5,-69.5,148.0,974,2850.74,22.26,-0.08,149.9,528.22
3303,27.2,-69.4,138.7,977,3202.71,22.02,-0.08,147.0,745.35
3304,27.6,-69.1,129.5,979,4327.28,22.450000762939453,-0.1400000005960464,459.35,404.44
3305,27.7,-68.3,129.5,979,3656.64,20.239999771118164,-0.1800000071525573,284.57,475.48
3306,27.4,-67.4,129.5,980,3244.22,20.36,-0.13,135.85,927.36
3307,26.8,-66.7,129.5,981,3139.72,19.21,-0.01,161.17,780.32
3308,26.3,-66.2,129.5,981,3213.09,19.13,-0.06,168.05,611.34
3309,25.8,-65.8,129.5,981,3350.3,18.48,-0.1,240.06,513.5
3310,25.4,-65.6,129.5,981,3540.43,20.76,-0.2,256.96,534.04
3311,25.1,-65.7,129.5,981,3479.65,20.08,-0.09,262.42,579.9
3312,24.9,-65.9,129.5,981,3289.93,20.64,-0.02,240.99,567.99
3313,24.8,-66.3,120.2,983,3189.16,19.36000061035156,-0.1899999976158142,484.83,434.81
3314,25.0,-66.9,120.2,985,3542.28,19.57999992370605,-0.2899999916553497,586.34,423.66
3315,25.4,-67.6,111.0,988,3005.72,18.94,-0.06,308.5,578.04
3316,25.8,-68.2,111.0,988,2928.19,18.71,-0.1,276.47,605.77
3317,26.3,-69.0,111.0,986,4170.86,17.729999542236328,-0.2599999904632568,821.25,340.79
3318,26.8,-69.9,120.2,983,3831.44,19.38999938964844,-0.3300000131130218,639.18,403.55
3319,27.2,-70.7,120.2,983,3269.08,19.87,-0.13,304.9,546.6
3320,27.7,-71.4,120.2,983,3170.49,22.13,-0.15,255.34,614.22
3321,28.2,-71.8,120.2,980,3100.96,20.01,-0.19,240.46,906.04
3322,28.6,-72.0,120.2,973,3296.35,20.53,-0.24,301.77,665.27
3323,29.1,-72.0,129.5,971,3361.7,19.3,-0.08,303.85,656.81
3324,29.8,-72.0,138.7,969,3524.84,23.37,-0.19,293.95,501.97
3325,30.5,-71.9,148.0,967,3844.12,22.600000381469727,-0.3899999856948852,578.94,442.96
3326,31.2,-71.8,148.0,967,3444.03,23.44,-0.3,354.47,670.57
3327,31.9,-71.6,148.0,972,3381.25,24.57,-0.26,383.12,730.02
